segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,diff_pp_vs_global,lift_vs_global,insight_score,representative_excerpt,insight_sentence
projeto,natura_3cs,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,42,985,0.0426395939086294,0.0345659163987138,0.0080736775099156,1.2335733679612797,0.0792034340086174,"Só pra deixar ligado na tomada, tá? Isso, por favor. Perfeito. Thais, boa tarde, tudo bem? Oi Tamires, boa tarde, eu tô bem e você? Tudo jóia. Que bom, já estava conversando aqui com a Cecília, já apresentei todo o time também, falei que vocês estavam para entrar, estamos esperando a Mari por aqui. Tá bom. Acho que só a Mari vem nesse, né, o Ívio? Eu acho que ele não vai conseguir. Eu acho também, mas tudo bem. O importante é que vocês não dozem estado por aqui, conversando com ela. Eu vou te mandar uma pergunta no WhatsApp, tá? É isso. Mande-me, tá bom. Oi gente, voltei! Bora lá! Oi Siceneia! Tudo bem com vocês? Tudo jóia! Então tá bom. A Mari está ingressando aqui como palestrante. Oi, pessoal, tudo bom? Desculpa a demora. Oi, Mari. Boa tarde, tudo bem? Tudo bom. Tá meio barulhento aqui, eu não sei se vocês conseguem me ouvir bem. A gente consegue te ouvir, mas a gente consegue ouvir o","Em projeto = natura_3cs, o tema 'nome / comecar / papo / vontade' aparece em 4.3% dos chunks vs. 3.5% no total (lift 1.23x; n=42)."
projeto,biome,nmf_topic_id,nmf_04,revista / site / compra / comprar,21,236,0.0889830508474576,0.1065112540192926,-0.0175282031718349,0.8354333226734889,0.0605757212653508,"No meu caso, eu sou [NOME], eu gosto de testar produto novo, então eu adoro quando tem algumas ações no mercado, alguma coisa assim que tá fazendo dona amostra, não sei o que, eu sempre tô lá olhando, mexendo. Então, eu sinto até falta pouco, às vezes, desses produtos que são, digamos assim, diferentes, né? Eles estarem praticando mais ações nos mercados, alguma coisinha assim, pras mais pessoas estarem tendo conhecimento, porque muitas das vezes a gente tá assim, nossa, olha que interessante, né? Chega com preconceito em tals, mas daí você experimenta e aquele preconceito cai, na hora. Então, no meu caso foi que eu era bem curiosa, eu vi falando, não, porque shampoo em barra e condicionador em barra, daí eu, nossa, como é que isso é? Eu fiquei muito curiosa. E o problema é que é difícil achar, não é assim, né, tão fácil. E daí eu vi uma prima minha, ela trouxe na bolsa que ela tava viaj","Em projeto = biome, o tema 'revista / site / compra / comprar' aparece em 8.9% dos chunks vs. 10.7% no total (lift 0.84x; n=21)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_05,presente / dar / presentear / gosta,302,4491,0.0672456023157426,0.0637057877813504,0.0035398145343921,1.0555650382433286,0.059400358853292,"Eu acho que a Daisy falou alguma coisa a isso. Não foi isso que levou ela a usar, mas isso foi uma coisa que ela foi descobrindo e gostando a pouco. Foi isso que você falou, Daisy? Isso, exatamente. Comigo foi assim. Exatamente como o Matheus colocou, acho que foi até uma forma mais clara. Fica em terceiro plano, a gente até gostaria de se importar mais com isso, mas realmente a gente vive numa sociedade capitalista, a gente se preocupa com preço, não tem como a gente fugir muito disso, e com certeza a qualidade, pra mim o preço é o segundo, hoje em dia o preço é o segundo critério, mas a qualidade vem em primeiro lugar, e com certeza uma indicação que foi o meu caso, pelo que eu entendi também do Matheus, conta muito, porque eu não saio testando, sinceramente eu não gosto de sair testando produtos não vou gastar o meu dinheiro comprando produto para testar. Eu geralmente procuro pelo me","Em tipo_sessao = nao_inferido, o tema 'presente / dar / presentear / gosta' aparece em 6.7% dos chunks vs. 6.4% no total (lift 1.06x; n=302)."
marca_foco,natura,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,50,1234,0.0405186385737439,0.0345659163987138,0.00595272217503,1.1722136368776148,0.0512569967541979,"Boa tarde. Obrigada por aceitarem nosso convite de fazer esse bate-papo. Acho que é pouco isso que a gente acabou de ver no vídeo, né? Na pesquisa não tem certo, não tem errado, o que tem são opiniões, percepções, e é isso que a gente quer ouvir de vocês. Porque às vezes uma entende de jeito que a gente fala, outra entende de outro, e esse é o lugar onde a gente quer ouvir o que vocês sentiram, perceberam, entenderam do que a gente vai conversar com vocês. Hoje a gente vai falar sobre propaganda. Eu vou mostrar umas ideias de propaganda e quero ouvir as percepções de vocês. Não tem certo nem errado, né? Uma pode entender uma coisa, a outra, então fiquem à vontade aí para trazer as percepções de vocês, tá bom? Antes de começar, vou passar uma rodada para vocês se apresentarem, vou pedir para vocês falarem o nome, a cidade de onde estão falando, se quiserem contar alguma coisa de vocês tam","Em marca_foco = natura, o tema 'nome / comecar / papo / vontade' aparece em 4.1% dos chunks vs. 3.5% no total (lift 1.17x; n=50)."
publico,nao_inferido,nmf_topic_id,nmf_16,amanha / dormir / noite / deixasse amanha,92,4218,0.0218112849691797,0.0186897106109324,0.0031215743582472,1.1670210108240668,0.0479659024302784,"Sim, eu te falei, por conta do ácido laurônico que eu comentei. Eles estão trazendo uma inovação, porque assim, o brasileiro é muito vaidoso, né? Você falou, a primeira coisa que a pessoa pensa assim, quero dar presente. Você pode ver, a gente ganha muito creme, né? Pelo menos eu ganho, né? Então, imagina você ganhar creme corporal que já vai fazer tudo isso. Não é creme, gente, eu demoro muito com skincare de manhã. É pra lavar, é pra passar, é pra você que são 10 camadas. Então, imagina creme que você vai passar e ele já vai fazer tudo. E o pescoço, é aquilo que eu comentei, o pescoço a gente, pra ficar assim ó, ele vai criando muitas rugas, entendeu? Então você já vai tratar ele, você vai colocar, né, pra dar uma rejuvenescida. A gente trata o rosto, esquece do resto do corpo, né? Bom, eu vou mostrar mais uma propaganda e a gente vai conversar sobre ela, tá bom? E aí vocês me digam se","Em publico = nao_inferido, o tema 'amanha / dormir / noite / deixasse amanha' aparece em 2.2% dos chunks vs. 1.9% no total (lift 1.17x; n=92)."
marca_foco,natura,nmf_topic_id,nmf_01,propaganda / impressao / propagandas / mulheres,80,1234,0.0648298217179902,0.0590836012861736,0.0057462204318166,1.0972557580568694,0.0447082419246558,"Apareceu como mensagem direta, é isso? Fernanda, tá certinho, mensagem direta, porque aí vem só pra mim. Eu não achei. No chat, achou o chat ou o bate-papo? Chatte, achei. Isso, clica aí. Oi. Oi. Aí o que está escrito, anfitrião e palestrante, vê se consegue mudar para Ana Paula. Kelly, achou aí? Eu mudei. Achei, Ana Paula. Isso, manda para mim aí, de novo, o Jaqueline. Maravilha, a da Jaqueline chegou, falta a da Kelly. Não tá conseguindo enviar, É, o meu também não tá enviando. Peraí, eu tinha enviado, vamos ver se foi. A Kelly mandou. Tá, o meu foi, né? Foi, o seu foi. O meu não foi não. Clica aí de novo, vê se você consegue mandar pra todo mundo, Bri. Maravilha. Shirley, consegue mandar pra todo mundo. Ótimo, maravilha. Então, Eu vou mostrar aqui uma ideia pra vocês e a gente vai conversar sobre ela. Tá todo mundo vendo a minha tela? Sim, tem. Tá bom. E se você fosse mais amiga do te","Em marca_foco = natura, o tema 'propaganda / impressao / propagandas / mulheres' aparece em 6.5% dos chunks vs. 5.9% no total (lift 1.10x; n=80)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_12,pedido / fusao / lider / avon,437,4491,0.0973057225562235,0.0942524115755627,0.0030533109806608,1.0323950435815958,0.0432246061792764,"Mas eu acho que a mudança também vai na questão, igual a Marina falou, o preço. Hoje em dia a gente tem que trabalhar com a nossa realidade, e a nossa realidade infelizmente é isso, as pessoas pode ser que até queiram, mas não é acessível o valor. Então, acho que isso pega pouco para todo mundo também ter essa mudança. Eu acho que se a gente pegar a Natura, a marca Natura, e colocar ela, o que é a Natura? A Natura é uma venda de catálogo. Então, se a gente pegar os mais famosos ali, que é a Vaughn e Natura, que são os mais antigos, tudo bem que hoje já tem Jequiti, Boticário, enfim, Mas eles não são tão antigos quanto Avon e Natura. Se a gente fizer comparativo de Avon e Natura, a gente vê que a Natura, hoje, no meio ambiente, ela tá 10 mil anos mais pra frente do que a Avon, né? Que a Avon, ela fica lá atrás, ela não pensa nessas inovações, nunca foi uma marca que ligou tanto pra nature","Em tipo_sessao = nao_inferido, o tema 'pedido / fusao / lider / avon' aparece em 9.7% dos chunks vs. 9.4% no total (lift 1.03x; n=437)."
marca_foco,nao_inferido,nmf_topic_id,nmf_16,amanha / dormir / noite / deixasse amanha,56,3742,0.0149652592196686,0.0186897106109324,-0.0037244513912638,0.800721826635173,0.0415633047220803,"Olho assim, Eu lembro que quando eu estudava com uma menina, a gente não tinha nem [IDADE] anos, a pele dela estava toda enrugada. E é uma coisa que eu nunca esqueci, eu fico pensando, como será que ela está agora? Se naquela época ela já estava cheia de pé de galinha, a gente não tinha nem [IDADE] anos. Então, esse cuidado com a pele, eu acho que é importante. Maria Helena, o que você entendeu por essa frase? E se você fosse mais amiga do tempo? Eu vou falar até de mim, sabe? Porque eu acho que a gente deveria se cuidar mais. Às vezes a gente reclama do tempo, reclama da idade, mas a gente deixou de fazer alguma coisa lá atrás, que eu acho que agora a gente está tentando correr atrás desse prejuízo, digamos assim, e se cuidar mais. Janete, o que você entendeu por essa pergunta? Eu entendi que o tempo é tempo, né? A gente tem que se cuidar dentro desse período. E para nós, para mim, fala","Em marca_foco = nao_inferido, o tema 'amanha / dormir / noite / deixasse amanha' aparece em 1.5% dos chunks vs. 1.9% no total (lift 0.80x; n=56)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_14,acido / acido hialuronico / hialuronico / amazonia,126,4491,0.0280561122244488,0.0253215434083601,0.0027345688160887,1.1079937653083949,0.0372098642509874,"Bruna, o que você entendeu do bem-estar faz bem-estar bem? Que o autocuidado nos faz bem. Como que eu posso dizer assim de uma forma resumida? O que eu entendi foi que você se cuidar, porque a natura vem de produtos de autocuidado, né? Que você se cuidar, você está sempre buscando autocuidado, produtos, é algo que te faz bem pra sua saúde, faz bem pra tua autoestima, faz bem pro teu corpo, faz bem pra tua alma, foi isso que eu entendi. Muito bem. Agora eu vou mostrar uma outra ideia e a gente vai conversar pouquinho sobre ela. Priscila, não tô te vendo. Aí, meninas, vocês por favor me falem se estão ouvindo ou não, que é importante que vocês escutem, tá? Tá todo mundo vendo? E se você sentisse na pele o que a Amazônia faz por você? Estimula a produção de ácido hialurônico no corpo, com a potente hidratação anti-sinais natura e acústico humano. Todo mundo ouviu? Eu vou passar mais uma vez","Em tipo_sessao = nao_inferido, o tema 'acido / acido hialuronico / hialuronico / amazonia' aparece em 2.8% dos chunks vs. 2.5% no total (lift 1.11x; n=126)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_16,amanha / dormir / noite / deixasse amanha,93,4491,0.0207080828323313,0.0186897106109324,0.0020183722213988,1.1079937653083944,0.0202713602863939,"Sim, eu te falei, por conta do ácido laurônico que eu comentei. Eles estão trazendo uma inovação, porque assim, o brasileiro é muito vaidoso, né? Você falou, a primeira coisa que a pessoa pensa assim, quero dar presente. Você pode ver, a gente ganha muito creme, né? Pelo menos eu ganho, né? Então, imagina você ganhar creme corporal que já vai fazer tudo isso. Não é creme, gente, eu demoro muito com skincare de manhã. É pra lavar, é pra passar, é pra você que são 10 camadas. Então, imagina creme que você vai passar e ele já vai fazer tudo. E o pescoço, é aquilo que eu comentei, o pescoço a gente, pra ficar assim ó, ele vai criando muitas rugas, entendeu? Então você já vai tratar ele, você vai colocar, né, pra dar uma rejuvenescida. A gente trata o rosto, esquece do resto do corpo, né? Bom, eu vou mostrar mais uma propaganda e a gente vai conversar sobre ela, tá bom? E aí vocês me digam se","Em tipo_sessao = nao_inferido, o tema 'amanha / dormir / noite / deixasse amanha' aparece em 2.1% dos chunks vs. 1.9% no total (lift 1.11x; n=93)."
projeto,radiosa,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,38,474,0.080168776371308,0.0743569131832797,0.0058118631880282,1.0781617060098072,0.0172620753911316,"Quem quer começar? Posso começar, eu sou a [NOME], eu tenho [IDADE] anos, minha formação é lá em psicologia, fiz uma especialização em liderança e desenvolvimento humano. Trabalho com RH há mais de [IDADE] anos. Estou aqui natura há 7 meses, no time de Talent Partner, que é uma área de projetos, que fica entre os BPs e as áreas especialistas de RH. Sou mãe de uma princesa de [IDADE] anos, o nome dela é Mel, três letras, não é Melissa, todo mundo pergunta. E acho que é isso. Conheço muitos roxinhos que eu tô vendo aqui. Tá ótimo. Obrigada, Daniele. Quem é a próxima? Posso falar? Bom, eu sou [NOME], sou jornalista há mais ou menos [IDADE] anos, trabalho aqui no Grupo Naturicor desde 2020, então há três anos aqui na casa. tenho [IDADE] anos, ó, eu aumentando minha idade aqui, hein? Eu tenho [IDADE] anos e sou mãe de pet, sou mãe do Spike Lee, que é cachorro-salsichinha, e acho que é isso. T","Em projeto = radiosa, o tema 'idade / trabalho / casa / filhos' aparece em 8.0% dos chunks vs. 7.4% no total (lift 1.08x; n=38)."
projeto,compras_digitais,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,14,492,0.0284552845528455,0.0345659163987138,-0.0061106318458683,0.8232179996218566,0.0151234960980177,"Sentiu vontade de dizer algo? Basta acionar o microfone e falar sem interromper outra pessoa. Prontinho, nosso bate-papo já vai começar. Bom, então vamos lá. Helen, primeiro, superobrigado novamente por você ter topado fazer a pesquisa com a gente, tá? Adoro esse videozinho, porque a gente já pode começar basicamente direto na nossa conversa, tá? Então é isso. Só lembrando, seja super espontânea, pode falar o que você acha, o que você pensa, a tua experiência, que é isso que nos interessa, tá bom? E outra coisa, só reforçando, é sigiloso, tá? Então, embora a gente grave, isso vai ficar como a gente, tá bom? Queria que você começasse falando pouquinho sobre você, sua idade, com quem você mora, o que você faz, o que você gosta de fazer. Conta para mim. O meu nome é Ellen, eu tenho [IDADE] anos, moro aí com a minha mãe, sempre foi só eu e ela. eu sou [NOME], sou formada em Geografia, mas do","Em projeto = compras_digitais, o tema 'nome / comecar / papo / vontade' aparece em 2.8% dos chunks vs. 3.5% no total (lift 0.82x; n=14)."
marca_foco,nao_inferido,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,122,3742,0.0326028861571352,0.0345659163987138,-0.0019630302415786,0.94320907859247,0.0136008401327516,"Sentiu vontade de dizer algo? Basta acionar o microfone e falar sem interromper outra pessoa. Prontinho, nosso bate-papo já vai começar. Boa tarde, pessoal. E aí, tudo bem com vocês? Boa tarde. Olá, boa tarde. Bem-vindo, bem-vindas. Eu sou a [NOME] e eu vou ficar com vocês. Bom, vocês ouviram esse vídeozinho que conta. Mais ou menos como é que funciona, Mas eu queria reforçar algumas coisas. Primeiro, meu trabalho aqui é de conhecimento. Lembre-se, sempre que não tem certo ou errado, tudo que você pensarem, sentirem sobre o nosso tema, é importante pra gente ouvir. Qualquer produto que eu fale aqui, eu não sou da empresa, eu não trabalho com isso, eu trabalho é com o consumidor, né? Ou seja, fazendo essas pesquisas, ouvindo, aprendendo. Com o que você ouve. Então, é uma coisa bem informal, bem de bate-papo, bem descontraída, cada fala na hora que quiser, eu até falo pra deixar o microfon","Em marca_foco = nao_inferido, o tema 'nome / comecar / papo / vontade' aparece em 3.3% dos chunks vs. 3.5% no total (lift 0.94x; n=122)."
marca_foco,nao_inferido,nmf_topic_id,nmf_01,propaganda / impressao / propagandas / mulheres,214,3742,0.0571886691608765,0.0590836012861736,-0.001894932125297,0.9679279515119784,0.0130057119708641,"Que mostre outras Eu já vi uma, eu acho que é Bob, eu não sei qual é o nome certo, mas eu nunca comprei não Realmente, se a Lola tem me atendido perfeitamente em relação a valor, em relação a conscientização Ao achar o produto realmente nas drogarias que eu já tenho costume ou até na internet, eu realmente não mudei Confesso que às vezes eu tenho vontade de experimentar marcas novas Mas até então não fiz nenhum tipo de mudança, alteração, não. Eu acho pouco divulgado. Acho que poderia ter uma divulgação maior, investir mais em blogueiras, em propaganda, para que isso fosse mais divulgado, para que as pessoas conhecessem mais. E eu acho bem pouco divulgado. É mais de boca a boca mesmo, porque até no Instagram não vejo. Eu não sei você. Normalmente, a gente sempre vê propaganda de cosméticos na grande mídia. Essa é a grande verdade. Como se eles quisessem, desse lado natural, Perder... Por","Em marca_foco = nao_inferido, o tema 'propaganda / impressao / propagandas / mulheres' aparece em 5.7% dos chunks vs. 5.9% no total (lift 0.97x; n=214)."
projeto,mercato_brasil,nmf_topic_id,nmf_00,boticario / natura / perfume / vende,23,516,0.0445736434108527,0.039991961414791,0.0045816819960617,1.1145650734291612,0.0120727168890811,"Você começou a vender na pandemia, praticamente? É, justamente eu parei de trabalhar, aí engravidei, tive a minha filha e tudo. Mais, aí tô... E só na cura. Você vende ou você vende? Então, eu vendo a Dora, né? Também igual ela, então eu me ofereci no The Milos, mas tô vendo ainda, Se eu pegar no The Milos. Mas dois anos e meio eu era natura e agora vou, né? Ter recente. E o Dora, quanto tem? O Dora tem ano, mais ou menos. Muito bom. Meu nome é Jaqueline, moro na Zona Leste, Itaquera. E eu venho da Natura desde 2020. E aí eu me cadastrei pra ter desconto, porque eu acabava gastando muito. Com consultora, e foi uma época que eu morei no interior, então ficava enviado vir pra São Paulo pegar as coisas, falei, vou me cadastrar e dar uma economizada, só que daí acabou virando negócio, sem querer. Sem querer, porque aí eu comprava, as pessoas sempre me perguntavam, e o seu perfume? Comprei de","Em projeto = mercato_brasil, o tema 'boticario / natura / perfume / vende' aparece em 4.5% dos chunks vs. 4.0% no total (lift 1.11x; n=23)."
projeto,3cs_perfumes,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,19,485,0.0391752577319587,0.0345659163987138,0.0046093413332449,1.133349316710621,0.0116783978282104,"Calma aí, Mari. Não tô ouvindo, não tô ouvindo. Calma aí, deixa eu... Tá me ouvindo? Agora foi, Mari. Agora foi. Agora sim. Tudo bem? De boa. Eu te conheço acho que de canto, né, Will? Cara, a gente se conhece de canto. Tô vendo o seu rosto agora. É. A gente é familiar, é familiar. Mas, cara, de onde agora? Eu era da TNS. TNS, pode crer. Exatamente, exatamente. Acho que deve ter sido alguns dos job rotations que a gente deve ter feito, enfim. É, alguma coisa lá no prédio da Barra Funda. Exatamente, exatamente. Eu acho que a Adri não sei se a Adri tem... Ela acabou de mandar aqui no e-mail, que ela não tá conseguindo, tá? Acessar, eu... Se você puder mandar o link pra ela pelo WhatsApp. Eu mandei, mas eu vou mandar pra ela direto. Só minuto, eu tinha que avisar vocês. TNS, pode crer. Você trabalhava com quem lá, Mari? Eu trabalhava com a Ju Honda. João Onda, pô. Gente finíssima, gente fin","Em projeto = 3cs_perfumes, o tema 'nome / comecar / papo / vontade' aparece em 3.9% dos chunks vs. 3.5% no total (lift 1.13x; n=19)."
tipo_sessao,entrevista_em_profundidade,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,19,485,0.0391752577319587,0.0345659163987138,0.0046093413332449,1.133349316710621,0.0116783978282104,"Calma aí, Mari. Não tô ouvindo, não tô ouvindo. Calma aí, deixa eu... Tá me ouvindo? Agora foi, Mari. Agora foi. Agora sim. Tudo bem? De boa. Eu te conheço acho que de canto, né, Will? Cara, a gente se conhece de canto. Tô vendo o seu rosto agora. É. A gente é familiar, é familiar. Mas, cara, de onde agora? Eu era da TNS. TNS, pode crer. Exatamente, exatamente. Acho que deve ter sido alguns dos job rotations que a gente deve ter feito, enfim. É, alguma coisa lá no prédio da Barra Funda. Exatamente, exatamente. Eu acho que a Adri não sei se a Adri tem... Ela acabou de mandar aqui no e-mail, que ela não tá conseguindo, tá? Acessar, eu... Se você puder mandar o link pra ela pelo WhatsApp. Eu mandei, mas eu vou mandar pra ela direto. Só minuto, eu tinha que avisar vocês. TNS, pode crer. Você trabalhava com quem lá, Mari? Eu trabalhava com a Ju Honda. João Onda, pô. Gente finíssima, gente fin","Em tipo_sessao = entrevista_em_profundidade, o tema 'nome / comecar / papo / vontade' aparece em 3.9% dos chunks vs. 3.5% no total (lift 1.13x; n=19)."
publico,consultoras,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,13,445,0.0292134831460674,0.0345659163987138,-0.0053524332526464,0.8451528612490201,0.0107745166688626,"Só pra deixar ligado na tomada, tá? Isso, por favor. Perfeito. Thais, boa tarde, tudo bem? Oi Tamires, boa tarde, eu tô bem e você? Tudo jóia. Que bom, já estava conversando aqui com a Cecília, já apresentei todo o time também, falei que vocês estavam para entrar, estamos esperando a Mari por aqui. Tá bom. Acho que só a Mari vem nesse, né, o Ívio? Eu acho que ele não vai conseguir. Eu acho também, mas tudo bem. O importante é que vocês não dozem estado por aqui, conversando com ela. Eu vou te mandar uma pergunta no WhatsApp, tá? É isso. Mande-me, tá bom. Oi gente, voltei! Bora lá! Oi Siceneia! Tudo bem com vocês? Tudo jóia! Então tá bom. A Mari está ingressando aqui como palestrante. Oi, pessoal, tudo bom? Desculpa a demora. Oi, Mari. Boa tarde, tudo bem? Tudo bom. Tá meio barulhento aqui, eu não sei se vocês conseguem me ouvir bem. A gente consegue te ouvir, mas a gente consegue ouvir o","Em publico = consultoras, o tema 'nome / comecar / papo / vontade' aparece em 2.9% dos chunks vs. 3.5% no total (lift 0.85x; n=13)."
projeto,mercato_brasil,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,20,516,0.0387596899224806,0.0345659163987138,0.0041937735237667,1.1213268433387416,0.0101763460663243,"Só não pode ficar subindo escada, eu tenho escada. Oiê, tudo bem? Podem colocar as bolsas aqui nesse sofá. Ela tem que poder se acomodar aqui. E aí podemos sentar em qualquer coisa. Se quiser colocar a bolsa aqui. Vou deixar só o celular carregando. Pode deixar o celular carregando, não tem problema. Pode colocar a bolsa aqui. Pode tirar o prateleiro? Ninguém senta. É incrível. Quando tem lugar sobrando assim, esses dois são os dois que me impecam. Eu não gosto de sentar lá na cabeceira. Diz que paga a conta, né? Eu já gosto da cabeceira pra poder ter visão de tudo, sabe? Você tá bem, porque o boy tá bem aí pertinho de você. Melhora a brinclete. Gente, muitíssimo obrigada. A gente sabe como é complicado a logística de sair, vir conversar. Gente, eu sou a [NOME], ela é a Bete, a gente trabalha pra uma empresa que chama Kira Pesquisas. A Kira é instituto de pesquisa, então nós somos contra","Em projeto = mercato_brasil, o tema 'nome / comecar / papo / vontade' aparece em 3.9% dos chunks vs. 3.5% no total (lift 1.12x; n=20)."
publico,nao_inferido,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,140,4218,0.0331910858226647,0.0345659163987138,-0.001374830576049,0.9602258317068598,0.0076555839788862,"Sentiu vontade de dizer algo? Basta acionar o microfone e falar sem interromper outra pessoa. Prontinho, nosso bate-papo já vai começar. Boa tarde, pessoal. E aí, tudo bem com vocês? Boa tarde. Olá, boa tarde. Bem-vindo, bem-vindas. Eu sou a [NOME] e eu vou ficar com vocês. Bom, vocês ouviram esse vídeozinho que conta. Mais ou menos como é que funciona, Mas eu queria reforçar algumas coisas. Primeiro, meu trabalho aqui é de conhecimento. Lembre-se, sempre que não tem certo ou errado, tudo que você pensarem, sentirem sobre o nosso tema, é importante pra gente ouvir. Qualquer produto que eu fale aqui, eu não sou da empresa, eu não trabalho com isso, eu trabalho é com o consumidor, né? Ou seja, fazendo essas pesquisas, ouvindo, aprendendo. Com o que você ouve. Então, é uma coisa bem informal, bem de bate-papo, bem descontraída, cada fala na hora que quiser, eu até falo pra deixar o microfon","Em publico = nao_inferido, o tema 'nome / comecar / papo / vontade' aparece em 3.3% dos chunks vs. 3.5% no total (lift 0.96x; n=140)."
projeto,gaia_ii,nmf_topic_id,nmf_13,nome / comecar / papo / vontade,16,416,0.0384615384615384,0.0345659163987138,0.0038956220628246,1.112701252236136,0.0070246637555048,"Sentiu vontade de dizer algo? Basta acionar o microfone e falar sem interromper outra pessoa. Prontinho, nosso bate-papo já vai começar. Olá, meninas, bom dia. Prazer, eu sou a [NOME]. Eu que vou conversar com vocês. Obrigada por aceitarem nosso convite para esse bate-papo. Espero que a gente tenha algumas horas de conversa que sejam muito bacanas. A gente vai falar de tema que faz parte da vida de vocês, do dia a dia. E pouco do que a gente viu no vídeo, a ideia da pesquisa é fazer bate-papo com as pessoas para entender pouquinho sobre comportamentos. Então eu quero que vocês fiquem muito. À vontade aqui para dividir com vocês algumas questões, opiniões, pontos de vista. Tem muitos exercícios que a gente vai fazer aqui que são de escolhas. E escolhas são pessoais, baseadas aí no que vocês sentem, no que vocês entendem. Então, fiquem à vontade para expressar a sua opinião. Se uma achou u","Em projeto = gaia_ii, o tema 'nome / comecar / papo / vontade' aparece em 3.8% dos chunks vs. 3.5% no total (lift 1.11x; n=16)."
marca_foco,nao_inferido,nmf_topic_id,nmf_06,aproveite / sua camera / conversa / local,17,3742,0.0045430251202565,0.0034163987138263,0.0011266264064301,1.3297701763762693,0.0063159724088969,"Só minutinho, então eu vou esperar. Os participantes que assistem, inclusive a Ana, entrarem aqui. Quando eu ligo a webinária, eles conseguem entrar, tá bom? Oi, Ana, tava esperando você entrar pra eu soltar o videozinho e colocar você aqui na sala. Vou soltar, tá bom? Vou conversar com você por WhatsApp. Olá, tudo bem? Que bom ver você por aqui. Nós somos Akira, uma empresa dedicada a entender comportamentos, necessidades e desejos das pessoas. Assim, ajudamos diferentes marcas a melhorarem os produtos, serviços e experiências que oferecem aos seus consumidores. Por isso, você é a figura principal nesta pesquisa. Estamos animados pela nossa conversa e curiosos para saber o que você tem a nos contar sobre diferentes assuntos. Antes de começar, aproveite para pegar uma água e ir ao banheiro. Assim, você não precisa sair durante a conversa. Agora, para que você não tenha nenhuma preocupaçã","Em marca_foco = nao_inferido, o tema 'aproveite / sua camera / conversa / local' aparece em 0.5% dos chunks vs. 0.3% no total (lift 1.33x; n=17)."
marca_foco,natura,nmf_topic_id,nmf_00,boticario / natura / perfume / vende,52,1234,0.0421393841166936,0.039991961414791,0.0021474227019026,1.0536963586164207,0.0059960565341252,"É misto, é misto. Às vezes a preferência é mais do boticário para perfume, aí a Natura já é mais os cremes, os sabonetes. Não tem como eu falar assim, eu vou deixar de vender uma das marcas porque tem carro chefe que puxa ali a marca, né? Aí eu tô com as quatro e já tem bom tempo. E você começou com as quatro, ou não? Foram entrando outras marcas? Não, foi entrando de pouquinho em pouquinho na vida. Eu comecei, acredito eu, com a Avon, depois a Natura, depois a Boat, que é mais nova, na venda direta assim, né? E, por último, a Deminos. É assim, foi essa a ordem. E tem motivo especial pra você trabalhar com essas marcas, né? Porque existem outras, né, dentro do mercado? Tem, tem. São as mais famosas, né? Que o pessoal conhece mais e é legal quando é bem conhecida, porque você não tem muito trabalho, né? O trabalho que eu falo é demonstrar, porque tem Eudora também, esqueci da Eudora, que ","Em marca_foco = natura, o tema 'boticario / natura / perfume / vende' aparece em 4.2% dos chunks vs. 4.0% no total (lift 1.05x; n=52)."
projeto,biome,nmf_topic_id,nmf_11,tecnologia / bio / bioeficiente / linha,12,236,0.0508474576271186,0.0464228295819935,0.004424628045125,1.0953114681928242,0.0050606135422562,"É ponto que eu quero trabalhar com vocês. Dá para acreditar nessa proposta ou a gente desconfia por alguma razão? Assim, já que eles falaram, eu acredito que o que está explicitamente dito é verdade, Porque, sei lá, vai que eles têm medo de levar processo, se for mentira, né? Mas aí também tem outra questão, e o que é que eles não dizem? Tipo... Feito falou, tem bocado de coisa aqui que não tá sendo dita, e também tem coisa aqui que é falada, mas é subjetivo, sabe? É... É interpretação, sabe? Tipo, resíduo mínimo. Qual é o mínimo pra eles? Sabe? É... Acho que é isso. Eu tenho, assim, pouco de... Pensamento daqueles que não têm acesso, e eu sou [NOME], apesar de ter acesso, não busco esse conhecimento que, como a outra colega aí já atua nessa área, então tem conhecimento aprofundado, propriedade no que diz, vamos dizer assim, Então, eu lendo isso aqui, por ser Natura, eu vou dar uma credi","Em projeto = biome, o tema 'tecnologia / bio / bioeficiente / linha' aparece em 5.1% dos chunks vs. 4.6% no total (lift 1.10x; n=12)."
