cluster_label,auto_label,rank,similarity_to_cluster_centroid,chunk_id,doc_id,excerpt,projeto,publico,marca_foco,tipo_sessao
km_015,idade / nome / trabalho / moro,3,0.7801275849342346,doc_f32e185da3913dd6_pp_ch_0001,doc_f32e185da3913dd6,"Bem, posso começar. Vou me apresentar, tá, Magno, pra você. Meu nome é Helen, então, trabalho aí na Quira, a gente tá nesse projeto. Putz, eu adoro conversar com o consumidor. tenho [IDADE] anos, sou mãe de três filhos. E sou uma pessoa que, quando eu me apresento assim, se alguém precisa de ajuda para dar presente, eu sou a [NOME] a me oferecer, porque eu adoro presentear as pessoas. E moro aqui em São Paulo, enfim, e trabalho aqui na Kira, mas é isso, me apresentando. Oi, Magno, meu nome é Juliana, também estou aí junto com as meninas, trabalhando na Kira, tenho [IDADE] anos e [ENDERECO]. Oi, Magno. Eu não sou a [NOME], sou a [NOME]. Tá, tá. Também tô na Kira, tenho [IDADE] anos, tenho dois filhos e eu [ENDERECO], então tô pouco mais distante das meninas aí de vocês. Certo. Eu sou o [NOME]. Você mora aqui em São Paulo? eu sou [NOME]. Eu tenho [IDADE] anos. Estou solteiro e moro com a minha mãe. Legal, Magno. A gente está aqui, então, para te ouvir, para te conhecer. Então, não tem ce",natura_3cs,consumidoras,natura,nao_inferido
km_015,idade / nome / trabalho / moro,4,0.7763694524765015,doc_c3440e03873d8788_pp_ch_0002,doc_c3440e03873d8788,"E de onde você está falando, Bruna? eu sou [NOME]. Do Rio, beleza. Obrigada. De nada. Posso? Então, meu nome é Ilana, tenho [IDADE] anos, sou mãe gemelar, são dois meninos de [IDADE] anos, sou casada [IDADE] anos, sou formada em secretarado executivo, tenho uma pós-graduação em andamento de psicopedagogia, falo do Rio Grande do Sul, Porto Alegre. Tá ótimo, Ilana, muito obrigada. Quem vai ser a próxima? Eu, Alexandra? Bom dia, tudo bem? Eu tenho [IDADE] anos, tenho dois filhos, rapaz com [IDADE] anos e uma filha de [IDADE] anos, sou formada em pedagogia, só que eu trabalho também com vendas de roupas e também estou fazendo bico numa empresa que é para shoppings e atualmente eu estou morando na São Miguel Paulista, Zona Leste, mas eu sou do Espírito Santo, Vitória. Tá ótimo, Alexandra. Muito obrigada. Pode falar, Eliana. Depois fala Elisabeth, tá bom? Olá, gente. Bom dia, prazer estar aqui com vocês. Meu nome é Eliana Miranda, eu falo daqui de Salvador, Bahia. Eu tenho dois filhos, Anaís",radiosa,nao_inferido,nao_inferido,nao_inferido
km_015,idade / nome / trabalho / moro,5,0.770296037197113,doc_7125fa2ef3d8b81c_pp_ch_0003,doc_7125fa2ef3d8b81c,"Oi, gente. Boa tarde aí também. Eu sou o [NOME], tenho [IDADE] anos. Ultimamente eu moro com os meus pais. eu sou [NOME] de TI e [ENDERECO]. Perfeito, obrigada. E você, Giovani? Bom, gente, boa tarde. Meu nome é Giovani, eu tenho [IDADE] anos. Sou analista de treinamento de uma empresa de telecomunicações. Eu sou do Rio de Janeiro. Tenho hobby, geralmente, de praticar esporte. Eu gosto muito de crossfit. Bem carioca, né? Não, porque nessa cidade tem mais é que praticar muito esporte pra ficar na beleza, né? É, tem que aproveitar as coisas boas. Exatamente. Obrigada, Giovani. E você, Tiago? Bom, meu nome é Tiago, tenho [IDADE] anos, sou de Recife, casado, tenho três filhos, trabalho como consultor jurídico e o meu hobby é ciclismo. Também é outra cidade que é gostoso de andar de bicicleta, né? Sim, sim, bastante. Muito bom. Obrigada, viu, Tiago? E você, Lucas? Tem dois Lucas agora. Deixa eu pegar o Lucas Siqueira e depois o Lucas Duarte. Vamos lá, Lucas Siqueira. Me apresentar? Oi? Isso",jack_pearson,nao_inferido,nao_inferido,nao_inferido
km_016,pele negra / negra / pele / linha,1,0.7539881467819214,doc_bc29e08f3450ea98_pp_ch_0062,doc_bc29e08f3450ea98,"E se todo dia, só perguntando para a Diana também, se todo dia lançasse uma linha de cuidados para pele negra, o que você acharia? Ia ter uma para cada tipo de pele negra? Essa é a pergunta. Pele seca, pele mista, pele retinta, entendeu? Teria que ter uma linha então. Mais abrangente para despertar a curiosidade, como eu comentei com a Sheila, eu usaria para saber qual que é o... Como que eles chegaram nesse quê aí de falar que minha pele negra é igual a todas as outras peles negras, né? Eu já vi que não é legal falar que a pele negra não é uma só, tem várias diferenças e tal, e o que você acharia da marca Todo Dia, da linha, se ela tivesse a proposta de lançamento de produtos? Assim, essa iniciativa, você acha o quê, pensando em Todo Dia? Eu... É o que eu tô falando. Eu acho que vai separar a gente do todo. Porque a pele... Você não acha legal no trono? Não. A não ser que tenha algo assim, né? Vai ter negócio de clareamento muito específico. Não sei. Mas, do contrário, eu vejo... É qu",radiosa,nao_inferido,nao_inferido,nao_inferido
km_016,pele negra / negra / pele / linha,2,0.7469102740287781,doc_b71f944ee9bec4b0_pp_ch_0026,doc_b71f944ee9bec4b0,"Mas você acha que seria melhor lançar produto, uma linha para pele mais ressecada ou para pele negra, exclusivamente também falar para pele negra? Eu acho que papele negra ia deixar a gente mais assim, sabe? Mas sentindo pouquinho mais na visão de todo mundo. Todo mundo tem, né? É pra todo tipo de pele, mas a pessoa fala, ó, essa aqui é pra pele morena, essa aqui é pra pele... Ninguém fala assim, essa aqui é pra pele negra, essa aqui é pra pele morena. Então, assim, quando colocar assim, pra pele negra, eu acho que vai fazer bem pra gente, pra nossas crianças que estão vendo aí as conquistas. Legal. Melissa, o que você acha disso? A gente está falando o seguinte, se a pele negra tem necessidades específicas e seria bom ter produtos específicos para o cuidado da pele negra, se já tem alguma marca que faz isso, o que você acha de tudo isso? Eu acho que é importante, sim, ter produtos exclusivos pra pele negra, porque eu acho que passa mais uma representatividade, porque a gente... O que ",radiosa,nao_inferido,nao_inferido,nao_inferido
km_016,pele negra / negra / pele / linha,3,0.7361051440238953,doc_3d71a73387cbd4a7_pp_ch_0034,doc_3d71a73387cbd4a7,"Eu acho que a base deles, até para divulgação, para a pele negra, seria da nutrição. Eles iriam pegar e fazer algo que fosse... Porque a diferença da pele negra para a pele clara é por conta da melanina. Então, a gente precisa intensificar isso para a gente se manter protegida durante o sol. Então se eu não quiser usar hidratante porque eu não gosto da textura do hidratante e eu puder usar o óleo e ele tiver também esse tipo de ação, pra mim também vai ser muito bom. A gente vai acabar atingindo todo mundo, né? A gente não vai ficar só atendendo quem usa o hidratante. E esse fator não tem nem na linha Ecos e nem na linha Todo Dia. Você vê que na linha Todo Dia não tem óleo. É só da linha Ecos mesmo. Linha Todo Dia não tem óleo. Miriane, vamos lá agora. Miriane, o que começou? Deu essa ideia, já quero saber. O que você acha que seria legal ter na linha de cuidados para pele negra? Eu acho, concordo com o Cris, também óleo para ajudar ainda mais na hidratação, para diminuir o ressecament",radiosa,nao_inferido,nao_inferido,nao_inferido
km_016,pele negra / negra / pele / linha,4,0.7302152514457703,doc_3d71a73387cbd4a7_pp_ch_0045,doc_3d71a73387cbd4a7,"A qualidade, né? Porque surgiu a nova fragrância para pele negra, hidratante, dentro da alergologia. Isso, as clínicas de pele negra vão ter acesso ao produto de qualidade, porque se o hidratante da linha todo dia pra todos os tipos de pele já hidratam, então pra pele negra tem uma hidratação melhor. O custo também, que o hidratante da linha todo dia é mais excessivo do que a Ecos, também vê esse lado. E eu acho que o que interessa muito é a questão de aceitar, com certeza, a gente de pele negra tem essa necessidade de hidratação. Então, pra chegar produto mais rápido até os clientes, eu acho que colocando na linha todo, a gente teria sucesso mais rápido, até criar uma linha pra gente. Entendi, quer dizer, fica como entrada em todo dia, mas o desejo mesmo é uma linha, é uma marca própria. Então, tratamento específico, como as meninas falaram, não importa que seja custo maior, sabe? Porque se vai hidratar mais, vai ter custo maior na venda. Então, eu acho que isso deveria também ser lev",radiosa,nao_inferido,nao_inferido,nao_inferido
km_016,pele negra / negra / pele / linha,5,0.7300509214401245,doc_3d71a73387cbd4a7_pp_ch_0029,doc_3d71a73387cbd4a7,"Não que a linha todo dia não veja, mas para tratamento e para ressecamento a linha da Ecos é ao concurso. Entendi. Meninas, sabe o que eu estava fazendo naquele link ali, no que a Miriel estava falando? Pensando nas suas clientes, tá? De pele parda, de pele negra, tá? E eu quero saber, vocês acham que as preocupações, as necessidades em relação ao cuidado com a pele é diferente? Tem necessidades diferentes? Sim, com certeza. Fale mais sobre isso. O que você percebe das suas clientes? Então, a pele negra realmente precisa mais de hidratação, é uma pele que precisa de hidratante que deixe ela realmente brilhante, com aquele aspecto mesmo gostoso de hidratação. A pele clara, o todo dia já resolve bem, porque é outro tipo, é uma outra textura. Então eu acho isso. Estão concordando, meninas? Sim. Vocês acham? E se marcas se posicionassem, lançassem produtos específicos para o cuidado da pele negra, o que vocês achariam disso? Se tem alguma marca que já faz, também quero saber. Alguma marca ",radiosa,nao_inferido,nao_inferido,nao_inferido
km_017,propaganda / pele / produto / natura,1,0.6146941781044006,doc_20c080a645217030_pp_ch_0015,doc_20c080a645217030,"E a Natura se preocupou, como ela mesma falou, em uma questão com valor mais acessível, onde a gente pode ter teor de uma hidratação de ácido hialurônico para nosso corpo menor, mas que também vai estar nos beneficiando. Então, eu vejo que a natura só tem a ganhar com isso. Coisa que eu não vi ainda em questão de outras marcas. Fernanda, como fica isso pra você? Pra mim é a mesma coisa que elas falaram, é... O que acontece? Essa questão do ácido, ela tá vindo muito forte agora, né? Que antes não vinha, agora ela tá vindo muito forte. Então, é muito importante que a natura está entre... Tá no meio disso, que é uma coisa nova, né? Uma coisa atual. Então, mostra que a natura tá se revolucionando todos os dias, com as novas informações que tem, pra trazer mais hidratante corporal com mais benefícios pra gente. Mas quando a gente assiste essa propaganda, ela passa essa impressão, pouco do que a Ana falou, a parte visual dessa propaganda, a forma que ela mostrou o produto, as pessoas, enfim,",rosacea,nao_inferido,natura,nao_inferido
km_017,propaganda / pele / produto / natura,2,0.6028740406036377,doc_2da4b14181ace08e_pp_ch_0015,doc_2da4b14181ace08e,"Gostei mais da propaganda em si, mostrando o dia-a-dia do ato de se hidratar, ali como que realmente a gente procede, passando o creminho, e já buscando atenção falando sobre a pessoa. Eu gostei. O que fala sobre a pessoa? Você falou aí dessa frase, né? Se você cuidar de você. O que transmitiu pra você aí essa pergunta, Bárbara? Pra mim transmite que você questiona, né? De você fazer algo pra si, né? Que teoricamente, pelo que eu entendi, é o contexto da campanha, né? De fazer bem a si mesmo, né? Pra estar bem. Então já traz a atenção, tipo, o que eu posso fazer pra eu cuidar de mim, estar bem, me sentir bem Aí eu já olharia como se fosse, vem uma dica aqui, o que eu posso fazer pra melhorar meu dia a dia, a minha pessoa, Essas coisas Priscila, me conta, o que você entendeu dessa, o que você achou dessa? Essa eu achei mais tranquila deu para ter entendimento melhor, eu acho que também ela passa esse momento que a gente precisa ter mais cuidado com a pele, esse momento de ritual para fa",rosacea,nao_inferido,nao_inferido,nao_inferido
km_017,propaganda / pele / produto / natura,3,0.5956574082374573,doc_8155ca024e437eda_pp_ch_0028,doc_8155ca024e437eda,"Leni, como que fica essa propaganda para você? Eu acho que representou mais as mulheres brasileiras. E o que você entendeu dela? O que ela transmitiu? Entendi que pode ser usada de qualquer idade, que não tem só especificamente para X idade, que você que chega naquela idade vai poder usar. Adriana, comenta essa propaganda para mim. Eu gostei bastante. Ela traz a proposta de colágeno, elastina, dialurônico, que são produtos voltados para rejuvenescimento, produtos antinais. E ele é cérum, então eu gosto de produtos que sejam cérum, porque são mais leves. E como a gente está num país tropical, isso para mim é bem interessante, eu gosto. Eu... Pra mim, passou que, assim, olhando, não lendo o que tá escrito ali, passou assim, quer ter essa pele? Usa esse produto. Pra mim, foi isso. E aí, chamou a atenção de vocês? Como que fica? Conversou com vocês essa propaganda, aproximou, distanciou? Flávia? Pra mim, aproximou mais. Pra mim, se aproximou mais. Por qual motivo, Flávia? Por ser uma mulhe",rosacea,nao_inferido,nao_inferido,nao_inferido
km_017,propaganda / pele / produto / natura,4,0.584932267665863,doc_20c080a645217030_pp_ch_0030,doc_20c080a645217030,"O nome do produto que fala que é Cronos, tem a ver com o tempo, é tempo, eu acho que é o quer dizer. A frase também, se você fosse mais amiga do tempo, essa, não sei assim, a palavra que eu posso usar, essa impressão de que, faça essa impressão de que, independente da sua faixa etária, você pode se cuidar para evitar, não só quando já estiver com as linhas de expressão, não sei assim, mas você pode ter cuidado precoce para evitar, e fala que com duas semanas você já vê os resultados, né? Eu vi isso no vídeo. Achei interessante também, isso que, desculpe, isso que, posso continuar? Isso que Nails também falou sobre a representatividade. Nos dois vídeos, né, tem pessoas de vários tons de pele, pessoas de vários cortes, cabelos diferentes, eu acho muito importante. Luana, que impressão que ficou dessa propaganda? Não, está fechado o seu som, é só abrir. Ver se a Fernanda consegue abrir o som para a gente. Consegui. Eu acho que volta à questão da modernidade. Essa é uma linha que eles já t",rosacea,nao_inferido,natura,nao_inferido
km_017,propaganda / pele / produto / natura,5,0.5848730802536011,doc_d61537ccd540a8ec_pp_ch_0034,doc_d61537ccd540a8ec,"O que vocês acham dessa proposta de Ecos Tucumã trazer aí essa promessa de antissinais? Sarah? Eu acho que fica na nossa mente, querendo descobrir isso. Achei bem legal porque é natural, é vegano, você vai querer... Tem isso na Amazônia, como a colega falou, é oleoso, não é oleoso. Aí é que do lado a gente já vê uma pessoa aplicando o produto, mostrando pouco da consistência. Eu achei que ficou isso de querendo descobrir e querendo comprar. Para ver testar o que realmente é esse produto. Eu acho bem interessante essa propaganda também. Eu gosto dessa arte do creme, do contato do creme na pele. Eu gosto de mostrar a textura do creme também na pele. Eu vejo muito autocuidado em todos os momentos que está passando essa propaganda, então é momento dela com ela mesma ali se hidratando, então isso me chama bastante atenção. Produtos veganos eu acho que são sensacionais, na verdade deveriam ser. E essa parte que eu lhe disse, 100% de estímulo da produção do ácido é o que estimula, isso me tra",rosacea,nao_inferido,nao_inferido,nao_inferido
